# 1: index
# 2: qj index
# 3: pps U, V
# 4: pps I, A
# 5: lomo index
# 6: lomo adc, a.u. [0-1]
37	37	3.700000e+00	9.000000e-03	454	1.971890e-01
38	38	3.800000e+00	9.000000e-03	466	2.007838e-01
39	39	3.900000e+00	9.000000e-03	478	2.075086e-01
40	40	4.000000e+00	9.000000e-03	490	2.174681e-01
41	41	4.100000e+00	9.000000e-03	502	2.233317e-01
42	42	4.200000e+00	9.000000e-03	514	2.219668e-01
43	43	4.300000e+00	9.000000e-03	526	2.323356e-01
44	44	4.400000e+00	9.000000e-03	538	2.417801e-01
45	45	4.500000e+00	9.000000e-03	550	2.478568e-01
46	46	4.600000e+00	9.000000e-03	562	2.555965e-01
47	47	4.700000e+00	9.000000e-03	574	2.631362e-01
48	48	4.800000e+00	9.000000e-03	586	2.693634e-01
49	49	4.900000e+00	9.000000e-03	598	2.782276e-01
50	50	5.000000e+00	1.000000e-02	609	2.842962e-01
51	51	5.100000e+00	9.000000e-03	622	2.946479e-01
52	52	5.200000e+00	9.000000e-03	633	3.013697e-01
53	53	5.300000e+00	1.000000e-02	645	3.096306e-01
54	54	5.400000e+00	1.000000e-02	657	3.197114e-01
55	55	5.500000e+00	1.000000e-02	669	3.256537e-01
56	56	5.600000e+00	1.000000e-02	681	3.336283e-01
57	57	5.700000e+00	1.000000e-02	693	3.409849e-01
58	58	5.800000e+00	1.000000e-02	705	3.448988e-01
59	59	5.900000e+00	1.000000e-02	717	3.553707e-01
60	60	6.000000e+00	1.000000e-02	729	3.649383e-01
61	61	6.100000e+00	1.000000e-02	741	3.707189e-01
62	62	6.200000e+00	1.000000e-02	753	3.775809e-01
63	63	6.300000e+00	1.000000e-02	765	3.868637e-01
64	64	6.400000e+00	1.000000e-02	777	3.969238e-01
65	65	6.500000e+00	1.000000e-02	789	4.071368e-01
66	66	6.600000e+00	1.000000e-02	801	4.161603e-01
67	67	6.700000e+00	1.000000e-02	813	4.243268e-01
68	68	6.800000e+00	1.000000e-02	825	4.322859e-01
69	69	6.900000e+00	1.000000e-02	837	4.449560e-01
70	70	7.000000e+00	1.000000e-02	849	4.549368e-01
71	71	7.100000e+00	1.000000e-02	861	4.631163e-01
72	72	7.200000e+00	1.100000e-02	873	4.689462e-01
73	73	7.300000e+00	1.000000e-02	885	4.773228e-01
74	74	7.400000e+00	1.000000e-02	896	4.899973e-01
75	75	7.500000e+00	1.000000e-02	908	4.983669e-01
76	76	7.600000e+00	1.000000e-02	919	5.072443e-01
77	77	7.700000e+00	1.000000e-02	931	5.131772e-01
78	78	7.800000e+00	1.000000e-02	942	5.225698e-01
79	79	7.900000e+00	1.000000e-02	953	5.341992e-01
80	80	8.000000e+00	1.000000e-02	963	5.423322e-01
81	81	8.100000e+00	1.000000e-02	974	5.511079e-01
82	82	8.200000e+00	1.000000e-02	985	5.565796e-01
83	83	8.300000e+00	1.000000e-02	996	5.642199e-01
84	84	8.400000e+00	1.000000e-02	1007	5.708893e-01
85	85	8.500000e+00	1.100000e-02	1018	5.831036e-01
86	86	8.600000e+00	1.000000e-02	1029	5.886137e-01
87	87	8.700000e+00	1.000000e-02	1040	6.055222e-01
88	88	8.800000e+00	1.000000e-02	1051	6.088593e-01
89	89	8.900000e+00	1.100000e-02	1062	6.187064e-01
90	90	9.000000e+00	1.000000e-02	1073	6.290916e-01
91	91	9.100000e+00	1.000000e-02	1084	6.365185e-01
92	92	9.200000e+00	1.000000e-02	1095	6.465223e-01
93	93	9.300000e+00	1.000000e-02	1106	6.537689e-01
94	94	9.400000e+00	1.000000e-02	1117	6.536516e-01
95	95	9.500000e+00	1.000000e-02	1128	6.610695e-01
96	96	9.600000e+00	1.000000e-02	1139	6.686962e-01
97	97	9.700000e+00	1.000000e-02	1149	6.826842e-01
98	98	9.800000e+00	1.100000e-02	1160	6.852748e-01
