# 1: lomo index
# 2: lomo adc, a.u. [0-1]
0	7.287321e-03
1	7.232560e-03
2	7.340963e-03
3	7.477920e-03
4	7.357687e-03
5	7.088448e-03
6	7.086729e-03
7	7.263625e-03
8	1.151899e-02
9	1.125035e-02
10	1.136301e-02
11	1.162540e-02
12	1.136454e-02
13	1.166507e-02
14	1.154350e-02
15	1.141562e-02
16	1.165296e-02
17	1.140498e-02
18	1.132834e-02
19	1.353609e-02
20	1.622460e-02
21	1.515043e-02
22	1.546931e-02
23	1.541060e-02
24	1.543193e-02
25	1.574076e-02
26	1.584100e-02
27	1.567910e-02
28	1.562314e-02
29	1.592163e-02
30	1.585667e-02
31	1.563170e-02
32	1.554467e-02
33	1.577125e-02
34	1.574684e-02
35	1.624522e-02
36	1.961588e-02
37	1.942020e-02
38	1.957979e-02
39	1.983810e-02
40	1.994210e-02
41	1.994735e-02
42	1.993236e-02
43	1.998386e-02
44	1.997665e-02
45	2.010821e-02
46	2.016182e-02
47	2.009920e-02
48	1.980652e-02
49	1.979999e-02
50	1.983593e-02
51	2.332458e-02
52	2.380619e-02
53	2.404559e-02
54	2.426519e-02
55	2.440702e-02
56	2.442990e-02
57	2.445872e-02
58	2.423525e-02
59	2.417639e-02
60	2.411558e-02
61	2.407469e-02
62	2.417081e-02
63	2.424233e-02
64	2.416198e-02
65	2.372765e-02
66	2.374071e-02
67	2.407975e-02
68	2.437650e-02
69	2.420970e-02
70	2.420472e-02
71	2.443775e-02
72	2.428471e-02
73	2.415446e-02
74	2.539510e-02
75	2.831333e-02
76	2.831231e-02
77	2.795947e-02
78	2.792395e-02
79	2.801035e-02
80	2.806648e-02
81	2.776119e-02
82	2.794772e-02
83	2.809964e-02
84	2.831914e-02
85	2.843383e-02
86	2.835475e-02
87	2.820940e-02
88	2.806220e-02
89	2.807378e-02
90	2.813418e-02
91	2.825761e-02
92	2.825327e-02
93	2.799873e-02
94	2.775783e-02
95	2.774926e-02
96	2.796320e-02
97	2.869633e-02
98	3.244567e-02
99	3.253453e-02
100	3.235644e-02
101	3.222163e-02
102	3.219335e-02
103	3.219456e-02
104	3.223655e-02
105	3.240679e-02
106	3.229016e-02
107	3.199139e-02
108	3.183078e-02
109	3.180741e-02
110	3.195589e-02
111	3.223972e-02
112	3.241107e-02
113	3.246341e-02
114	3.251862e-02
115	3.246862e-02
116	3.234020e-02
117	3.222726e-02
118	3.213862e-02
119	3.321105e-02
120	3.592902e-02
121	3.585658e-02
122	3.586448e-02
123	3.581913e-02
124	3.592414e-02
125	3.611256e-02
126	3.634589e-02
127	3.635490e-02
128	3.623182e-02
129	3.615352e-02
130	3.606259e-02
131	3.601100e-02
132	3.596736e-02
133	3.602588e-02
134	3.623619e-02
135	3.612650e-02
136	3.583868e-02
137	3.581386e-02
138	3.771984e-02
139	3.962524e-02
140	4.000579e-02
141	4.012269e-02
142	4.003796e-02
143	4.019342e-02
144	4.006886e-02
145	4.013513e-02
146	4.002952e-02
147	4.013829e-02
148	3.992143e-02
149	4.008369e-02
150	3.998768e-02
151	3.974774e-02
152	3.987469e-02
153	3.982361e-02
154	3.986203e-02
155	4.053358e-02
156	4.408772e-02
157	4.395054e-02
158	4.388098e-02
159	4.410408e-02
160	4.409790e-02
161	4.388066e-02
162	4.376865e-02
163	4.392809e-02
164	4.402762e-02
165	4.379848e-02
166	4.357684e-02
167	4.342294e-02
168	4.380788e-02
169	4.407242e-02
170	4.408813e-02
171	4.407189e-02
172	4.409217e-02
173	4.409753e-02
174	4.413338e-02
175	4.414288e-02
176	4.391425e-02
177	4.376823e-02
178	4.375733e-02
179	4.366017e-02
180	4.364670e-02
181	4.353628e-02
182	4.710940e-02
183	4.739129e-02
184	4.750276e-02
185	4.755616e-02
186	4.760059e-02
187	4.769787e-02
188	4.767191e-02
189	4.774548e-02
190	4.775063e-02
191	4.772061e-02
192	4.766345e-02
193	4.758361e-02
194	4.751096e-02
195	4.741178e-02
196	4.724525e-02
197	4.740367e-02
198	4.761095e-02
199	4.765511e-02
200	4.765856e-02
201	4.769499e-02
202	4.771906e-02
203	4.765356e-02
204	4.768833e-02
205	4.758639e-02
206	4.752741e-02
207	4.749794e-02
208	4.744570e-02
209	5.118778e-02
210	5.116136e-02
211	5.107179e-02
212	5.116906e-02
213	5.148316e-02
214	5.148340e-02
215	5.129526e-02
216	5.141992e-02
217	5.157372e-02
218	5.135723e-02
219	5.128209e-02
220	5.148737e-02
221	5.132855e-02
222	5.115558e-02
223	5.137230e-02
224	5.102439e-02
225	5.096697e-02
226	5.128602e-02
227	5.134427e-02
228	5.132959e-02
229	5.154368e-02
230	5.459361e-02
231	5.484281e-02
232	5.492488e-02
233	5.516746e-02
234	5.506664e-02
235	5.498658e-02
236	5.482277e-02
237	5.465831e-02
238	5.455059e-02
239	5.456142e-02
240	5.460218e-02
241	5.476934e-02
242	5.484239e-02
243	5.486688e-02
244	5.502608e-02
245	5.512907e-02
246	5.517032e-02
247	5.492115e-02
248	5.487604e-02
249	5.489929e-02
250	5.501826e-02
251	5.486208e-02
252	5.559990e-02
253	5.817156e-02
254	5.819511e-02
255	5.855562e-02
256	5.875315e-02
257	5.878405e-02
258	5.878226e-02
259	5.875650e-02
260	5.871569e-02
261	5.866569e-02
262	5.861573e-02
263	5.852255e-02
264	5.847048e-02
265	5.841634e-02
266	5.835137e-02
267	5.830350e-02
268	5.823642e-02
269	5.835936e-02
270	5.862918e-02
271	5.868119e-02
272	5.867599e-02
273	5.857118e-02
274	5.851041e-02
275	5.851482e-02
276	5.965795e-02
277	6.231318e-02
278	6.230121e-02
279	6.221276e-02
280	6.210582e-02
281	6.190981e-02
282	6.174701e-02
283	6.174362e-02
284	6.186532e-02
285	6.205506e-02
286	6.209399e-02
287	6.218344e-02
288	6.225607e-02
289	6.231467e-02
290	6.231378e-02
291	6.224361e-02
292	6.223492e-02
293	6.214627e-02
294	6.192423e-02
295	6.189220e-02
296	4.500719e-02
297	5.805232e-03
298	5.768147e-03
299	5.735216e-03
300	5.743771e-03
301	5.736324e-03
302	5.738496e-03
303	5.720016e-03
304	5.741978e-03
305	5.731297e-03
306	5.729170e-03
307	5.713751e-03
308	5.720713e-03
309	5.735905e-03
310	5.723304e-03
311	5.719620e-03
312	5.720138e-03
313	5.715089e-03
314	5.733471e-03
315	5.715892e-03
316	5.721020e-03
317	5.720967e-03
318	5.717980e-03
319	5.713662e-03
320	5.714752e-03
321	5.717771e-03
322	5.719661e-03
323	5.714192e-03
324	5.709646e-03
325	5.727229e-03
326	5.733366e-03
327	5.718866e-03
