# 1: index
# 2: lomo adc, a.u.
# 3: appa value, V
# 4: appa overload, bool
0	9.409221e-03	4.537000e-01	0
0	9.061447e-03	4.537000e-01	0
0	8.949734e-03	4.537000e-01	0
0	9.009583e-03	4.536000e-01	0
0	9.309111e-03	4.536000e-01	0
0	9.517376e-03	4.536000e-01	0
0	9.123906e-03	4.536000e-01	0
0	9.179604e-03	4.536000e-01	0
0	9.062441e-03	4.536000e-01	0
0	9.411718e-03	4.536000e-01	0
0	9.424887e-03	4.538000e-01	0
0	9.090701e-03	4.539000e-01	0
0	9.158650e-03	4.568000e-01	0
0	9.217417e-03	4.576000e-01	0
0	9.320088e-03	4.581000e-01	0
0	9.264193e-03	4.584000e-01	0
0	9.283685e-03	4.586000e-01	0
0	9.680977e-03	5.108000e-01	0
0	9.658314e-03	5.111000e-01	0
0	9.631883e-03	5.114000e-01	0
0	9.784787e-03	5.115000e-01	0
0	9.950488e-03	5.116000e-01	0
0	9.662882e-03	5.117000e-01	0
0	9.666730e-03	5.117000e-01	0
0	9.580517e-03	5.117000e-01	0
0	9.893740e-03	5.117000e-01	0
0	1.001160e-02	5.118000e-01	0
0	1.006991e-02	5.541000e-01	0
0	9.853049e-03	5.545000e-01	0
0	1.039130e-02	5.549000e-01	0
0	1.047746e-02	5.551000e-01	0
0	1.017791e-02	5.553000e-01	0
0	9.888463e-03	5.555000e-01	0
0	1.035795e-02	5.556000e-01	0
0	1.073201e-02	6.544000e-01	0
0	1.116432e-02	6.834000e-01	0
0	1.146128e-02	6.808000e-01	0
0	1.092037e-02	5.696000e-01	0
0	1.063673e-02	6.889000e-01	0
0	1.151429e-02	6.894000e-01	0
0	1.205860e-02	6.900000e-01	0
0	1.162241e-02	6.903000e-01	0
0	1.140481e-02	6.905000e-01	0
0	1.195666e-02	6.906000e-01	0
0	1.176725e-02	6.907000e-01	0
0	1.133833e-02	6.907000e-01	0
0	1.202157e-02	6.907000e-01	0
0	1.158193e-02	6.908000e-01	0
0	1.188239e-02	7.481000e-01	0
0	1.263347e-02	7.484000e-01	0
0	1.220642e-02	7.487000e-01	0
0	1.231847e-02	7.490000e-01	0
0	1.246591e-02	7.491000e-01	0
0	1.200741e-02	7.491000e-01	0
0	1.264708e-02	7.492000e-01	0
0	1.220254e-02	7.492000e-01	0
0	1.217318e-02	7.492000e-01	0
0	1.264683e-02	7.492000e-01	0
0	1.247337e-02	8.049000e-01	0
0	1.374848e-02	8.748000e-01	0
0	1.402863e-02	8.751000e-01	0
0	1.365412e-02	8.753000e-01	0
0	1.373389e-02	8.755000e-01	0
0	1.402482e-02	8.757000e-01	0
0	1.379486e-02	8.757000e-01	0
0	1.367914e-02	8.757000e-01	0
0	1.399578e-02	8.758000e-01	0
0	1.391449e-02	8.758000e-01	0
0	1.345397e-02	8.758000e-01	0
0	1.414593e-02	8.758000e-01	0
0	1.401916e-02	9.096000e-01	0
0	1.388626e-02	9.099000e-01	0
0	1.453696e-02	9.103000e-01	0
0	1.423485e-02	9.106000e-01	0
0	1.397324e-02	9.107000e-01	0
0	1.453716e-02	9.108000e-01	0
0	1.440551e-02	9.108000e-01	0
0	1.392545e-02	9.108000e-01	0
0	1.432981e-02	9.108000e-01	0
0	1.449624e-02	9.108000e-01	0
0	1.392322e-02	9.108000e-01	0
0	1.397393e-02	9.108000e-01	0
0	1.441313e-02	9.109000e-01	0
0	1.539064e-02	1.039400e+00	0
0	1.547738e-02	1.039800e+00	0
0	1.556458e-02	1.040300e+00	0
0	1.575118e-02	1.040600e+00	0
0	1.614760e-02	1.040800e+00	0
0	1.566872e-02	1.040800e+00	0
0	1.535811e-02	1.040900e+00	0
0	1.571484e-02	1.040900e+00	0
0	1.586523e-02	1.040900e+00	0
0	1.597059e-02	1.040900e+00	0
0	1.565920e-02	1.040900e+00	0
0	1.553248e-02	1.040900e+00	0
0	1.578156e-02	1.040900e+00	0
0	1.612157e-02	1.092300e+00	0
0	1.674845e-02	1.131600e+00	0
0	1.679987e-02	1.131700e+00	0
0	1.671727e-02	1.131900e+00	0
0	1.688010e-02	1.132000e+00	0
0	1.703493e-02	1.132100e+00	0
0	1.655129e-02	1.132100e+00	0
0	1.680754e-02	1.132200e+00	0
0	1.691579e-02	1.132200e+00	0
0	1.720494e-02	1.132200e+00	0
0	1.700686e-02	1.169600e+00	0
0	1.691066e-02	1.174400e+00	0
0	1.752574e-02	1.174500e+00	0
0	1.724054e-02	1.174900e+00	0
0	1.696272e-02	1.175200e+00	0
0	1.758352e-02	1.175300e+00	0
0	1.758416e-02	1.175400e+00	0
0	1.724263e-02	1.175500e+00	0
0	1.757594e-02	1.252400e+00	0
0	1.869559e-02	1.252800e+00	0
0	1.824162e-02	1.253200e+00	0
0	1.782918e-02	1.253500e+00	0
0	1.862944e-02	1.253800e+00	0
0	1.834417e-02	1.253900e+00	0
0	1.775050e-02	1.254000e+00	0
0	1.825013e-02	1.254000e+00	0
0	1.857110e-02	1.254000e+00	0
0	1.778633e-02	1.254000e+00	0
0	1.868077e-02	1.341500e+00	0
0	1.965477e-02	1.345600e+00	0
0	1.897016e-02	1.346200e+00	0
0	1.948649e-02	1.346600e+00	0
0	1.971012e-02	1.346900e+00	0
0	1.894213e-02	1.347100e+00	0
0	1.955347e-02	1.347200e+00	0
0	1.941255e-02	1.347300e+00	0
0	1.891012e-02	1.347300e+00	0
0	1.982785e-02	1.347400e+00	0
0	1.939844e-02	1.419000e+00	0
0	2.007139e-02	1.421700e+00	0
0	2.071963e-02	1.421900e+00	0
0	1.993109e-02	1.422200e+00	0
0	2.010663e-02	1.422300e+00	0
0	2.082163e-02	1.422500e+00	0
0	1.987931e-02	1.422600e+00	0
0	2.011713e-02	1.422700e+00	0
0	2.070338e-02	1.422700e+00	0
0	1.997703e-02	1.422700e+00	0
0	2.015754e-02	1.422800e+00	0
0	2.077091e-02	1.469500e+00	0
0	2.111271e-02	1.526200e+00	0
0	2.151941e-02	1.526900e+00	0
0	2.169988e-02	1.527500e+00	0
0	2.093457e-02	1.527800e+00	0
0	2.204765e-02	1.528000e+00	0
0	2.130311e-02	1.528200e+00	0
0	2.141643e-02	1.528300e+00	0
0	2.189526e-02	1.528300e+00	0
0	2.092450e-02	1.534700e+00	0
0	2.285089e-02	1.602000e+00	0
0	2.186858e-02	1.602700e+00	0
0	2.281583e-02	1.603300e+00	0
0	2.207348e-02	1.603700e+00	0
0	2.247667e-02	1.603900e+00	0
0	2.279290e-02	1.604100e+00	0
0	2.190688e-02	1.604200e+00	0
0	2.304507e-02	1.604200e+00	0
0	2.185989e-02	1.632500e+00	0
0	2.466434e-02	1.768600e+00	0
0	2.382889e-02	1.769200e+00	0
0	2.475015e-02	1.770000e+00	0
0	2.417337e-02	1.770400e+00	0
0	2.416836e-02	1.770700e+00	0
0	2.491136e-02	1.770900e+00	0
0	2.380757e-02	1.771000e+00	0
0	2.514307e-02	1.771100e+00	0
0	2.375830e-02	1.771000e+00	0
0	2.563051e-02	1.842500e+00	0
0	2.490681e-02	1.842600e+00	0
0	2.533483e-02	1.842900e+00	0
0	2.557540e-02	1.843300e+00	0
0	2.454976e-02	1.843500e+00	0
0	2.595203e-02	1.843700e+00	0
0	2.464270e-02	1.843900e+00	0
0	2.542869e-02	1.927000e+00	0
0	2.687018e-02	2.002300e+00	0
0	2.668401e-02	2.002400e+00	0
0	2.776717e-02	2.002800e+00	0
0	2.633886e-02	2.003200e+00	0
0	2.790553e-02	2.003500e+00	0
0	2.625863e-02	2.003600e+00	0
0	2.791601e-02	2.003800e+00	0
0	2.625405e-02	2.003900e+00	0
0	2.782421e-02	2.004000e+00	0
0	2.645751e-02	2.004000e+00	0
0	2.762088e-02	2.004100e+00	0
0	2.658187e-02	2.000400e+00	0
0	2.896470e-02	2.161900e+00	0
0	2.856091e-02	2.162400e+00	0
0	2.936899e-02	2.163100e+00	0
0	2.857618e-02	2.163600e+00	0
0	2.924989e-02	2.163900e+00	0
0	2.862376e-02	2.164100e+00	0
0	2.920126e-02	2.164300e+00	0
0	2.868936e-02	2.164400e+00	0
0	2.941446e-02	2.164400e+00	0
0	2.849768e-02	2.164400e+00	0
0	2.957938e-02	2.164400e+00	0
0	2.907124e-02	2.271500e+00	0
0	3.111351e-02	2.272000e+00	0
0	2.952409e-02	2.272800e+00	0
0	3.082600e-02	2.273400e+00	0
0	2.978563e-02	2.273800e+00	0
0	3.046889e-02	2.274100e+00	0
0	3.010917e-02	2.274300e+00	0
0	3.023725e-02	2.274500e+00	0
0	3.022580e-02	2.274600e+00	0
0	3.016305e-02	2.274700e+00	0
0	3.032340e-02	2.274700e+00	0
0	3.001361e-02	2.274800e+00	0
0	3.043195e-02	2.271200e+00	0
0	3.104458e-02	2.359600e+00	0
0	3.088236e-02	2.359700e+00	0
0	3.176937e-02	2.360200e+00	0
0	3.069334e-02	2.360600e+00	0
0	3.208191e-02	2.360900e+00	0
0	3.079503e-02	2.361100e+00	0
0	3.132267e-02	2.361200e+00	0
0	3.150909e-02	2.361400e+00	0
0	3.085972e-02	2.361400e+00	0
0	3.178249e-02	2.361500e+00	0
0	3.111532e-02	2.361600e+00	0
0	3.136033e-02	2.447900e+00	0
0	3.265070e-02	2.448100e+00	0
0	3.159186e-02	2.448700e+00	0
0	3.302126e-02	2.449300e+00	0
0	3.202313e-02	2.449700e+00	0
0	3.233577e-02	2.450000e+00	0
0	3.254051e-02	2.450200e+00	0
0	3.170754e-02	2.450300e+00	0
0	3.254949e-02	2.450500e+00	0
0	3.253117e-02	2.450500e+00	0
0	3.180086e-02	2.450600e+00	0
0	3.278327e-02	2.450700e+00	0
0	3.178501e-02	2.450700e+00	0
0	3.235516e-02	2.450700e+00	0
0	3.269237e-02	2.450800e+00	0
0	3.165549e-02	2.450800e+00	0
0	3.287548e-02	2.494100e+00	0
0	3.286747e-02	2.537700e+00	0
0	3.331392e-02	2.538500e+00	0
0	3.376756e-02	2.539400e+00	0
0	3.282401e-02	2.540500e+00	0
0	3.380223e-02	2.541200e+00	0
0	3.293071e-02	2.541700e+00	0
0	3.334698e-02	2.542100e+00	0
0	3.375708e-02	2.542400e+00	0
0	3.264613e-02	2.542500e+00	0
0	3.472942e-02	2.704800e+00	0
0	3.482986e-02	2.707700e+00	0
0	3.517603e-02	2.707700e+00	0
0	3.562508e-02	2.707900e+00	0
0	3.465814e-02	2.708100e+00	0
0	3.566590e-02	2.708400e+00	0
