# 1: index
# 2: qj index
# 3: pps U, V
# 4: pps I, A
# 5: lomo index
# 6: lomo adc, a.u. [0-1]
0	0	0.000000e+00	0.000000e+00	11	1.471219e-02
1	1	1.000000e-01	0.000000e+00	23	1.836855e-02
2	2	2.000000e-01	1.000000e-03	35	1.212365e-02
3	3	3.000000e-01	1.000000e-03	47	1.000060e-02
4	4	4.000000e-01	3.000000e-03	59	1.419970e-01
5	5	5.000000e-01	3.000000e-03	71	1.418288e-01
6	6	6.000000e-01	3.000000e-03	83	1.387121e-01
7	7	7.000000e-01	3.000000e-03	94	1.406558e-01
8	8	8.000000e-01	3.000000e-03	106	1.387202e-01
9	9	9.000000e-01	3.000000e-03	118	1.407646e-01
10	10	1.000000e+00	3.000000e-03	130	1.404662e-01
11	11	1.100000e+00	3.000000e-03	142	1.428496e-01
12	12	1.200000e+00	4.000000e-03	154	1.487183e-01
13	13	1.300000e+00	3.000000e-03	166	1.454090e-01
14	14	1.400000e+00	4.000000e-03	178	1.305663e-01
15	15	1.500000e+00	4.000000e-03	190	1.446606e-01
16	16	1.600000e+00	4.000000e-03	202	1.534630e-01
17	17	1.700000e+00	4.000000e-03	214	1.422534e-01
18	18	1.800000e+00	5.000000e-03	226	1.391497e-01
19	19	1.900000e+00	5.000000e-03	238	1.563057e-01
20	20	2.000000e+00	5.000000e-03	250	1.440375e-01
21	21	2.100000e+00	6.000000e-03	262	1.601354e-01
22	22	2.200000e+00	6.000000e-03	274	1.513099e-01
23	23	2.300000e+00	6.000000e-03	286	1.562352e-01
24	24	2.400000e+00	7.000000e-03	298	1.586949e-01
25	25	2.500000e+00	7.000000e-03	310	1.702789e-01
26	26	2.600000e+00	7.000000e-03	322	1.781513e-01
27	27	2.700000e+00	8.000000e-03	334	1.659813e-01
28	28	2.800000e+00	8.000000e-03	346	1.857676e-01
29	29	2.900000e+00	8.000000e-03	358	1.812022e-01
30	30	3.000000e+00	8.000000e-03	370	1.883836e-01
31	31	3.100000e+00	8.000000e-03	382	1.860826e-01
32	32	3.200000e+00	9.000000e-03	393	2.096344e-01
33	33	3.300000e+00	9.000000e-03	405	2.202705e-01
34	34	3.400000e+00	9.000000e-03	417	1.823671e-01
35	35	3.500000e+00	9.000000e-03	429	1.944947e-01
36	36	3.600000e+00	9.000000e-03	441	1.934037e-01
37	37	3.700000e+00	9.000000e-03	453	2.295607e-01
38	38	3.800000e+00	1.000000e-02	465	2.321700e-01
39	39	3.900000e+00	1.000000e-02	477	2.041807e-01
40	40	4.000000e+00	1.000000e-02	489	2.214758e-01
41	41	4.100000e+00	1.000000e-02	501	2.712163e-01
42	42	4.200000e+00	1.000000e-02	513	2.840689e-01
43	43	4.300000e+00	1.000000e-02	525	2.729642e-01
44	44	4.400000e+00	1.000000e-02	537	2.880242e-01
45	45	4.500000e+00	1.000000e-02	549	2.572547e-01
46	46	4.600000e+00	1.100000e-02	561	3.143173e-01
47	47	4.700000e+00	1.100000e-02	573	3.271523e-01
48	48	4.800000e+00	1.100000e-02	585	3.414614e-01
49	49	4.900000e+00	1.100000e-02	597	3.484107e-01
50	50	5.000000e+00	1.100000e-02	609	2.984700e-01
51	51	5.100000e+00	1.100000e-02	621	3.653228e-01
52	52	5.200000e+00	1.100000e-02	633	3.811815e-01
53	53	5.300000e+00	1.100000e-02	645	3.992550e-01
54	54	5.400000e+00	1.200000e-02	657	3.337642e-01
55	55	5.500000e+00	1.200000e-02	669	3.687521e-01
56	56	5.600000e+00	1.200000e-02	681	4.139219e-01
57	57	5.700000e+00	1.200000e-02	693	4.187898e-01
58	58	5.800000e+00	1.200000e-02	705	3.891398e-01
59	59	5.900000e+00	1.200000e-02	717	3.869384e-01
60	60	6.000000e+00	1.200000e-02	729	4.015106e-01
61	61	6.100000e+00	1.200000e-02	741	4.545004e-01
62	62	6.200000e+00	1.200000e-02	752	4.510925e-01
63	63	6.300000e+00	1.200000e-02	764	4.828327e-01
64	64	6.400000e+00	1.200000e-02	776	4.696419e-01
65	65	6.500000e+00	1.200000e-02	788	4.941373e-01
66	66	6.600000e+00	1.200000e-02	799	4.937125e-01
67	67	6.700000e+00	1.200000e-02	811	4.700639e-01
68	68	6.800000e+00	1.200000e-02	822	5.283196e-01
69	69	6.900000e+00	1.200000e-02	834	5.390604e-01
70	70	7.000000e+00	1.200000e-02	845	5.240876e-01
