# 1: index
# 2: lomo index
# 3: lomo adc, a.u. [0-1]
0	0	4.250526e-02
1	1	4.250070e-02
2	2	4.240516e-02
3	3	4.226773e-02
4	4	4.217567e-02
5	5	4.231332e-02
6	6	4.250909e-02
7	7	4.264366e-02
8	8	4.271105e-02
9	9	6.070877e-02
10	10	7.873977e-02
11	11	7.871470e-02
12	12	7.868008e-02
13	13	7.861875e-02
14	14	7.856290e-02
15	15	7.851447e-02
16	16	7.839206e-02
17	17	7.831643e-02
18	18	7.822917e-02
19	19	7.840353e-02
20	20	1.067824e-01
21	21	1.091597e-01
22	22	1.090723e-01
23	23	1.090495e-01
24	24	1.090593e-01
25	25	1.091197e-01
26	26	1.151027e-01
27	27	1.397275e-01
28	28	1.396953e-01
29	29	1.396636e-01
30	30	1.396156e-01
31	31	1.395842e-01
32	32	1.395181e-01
33	33	1.394711e-01
34	34	1.394024e-01
35	35	1.537055e-01
36	36	1.752405e-01
37	37	1.753913e-01
38	38	1.754478e-01
39	39	1.754550e-01
40	40	1.753779e-01
41	41	1.752420e-01
42	42	1.753639e-01
43	43	1.753723e-01
44	44	2.061170e-01
45	45	2.111782e-01
46	46	2.113225e-01
47	47	2.113728e-01
48	48	2.111794e-01
49	49	2.111712e-01
50	50	2.113988e-01
51	51	2.115277e-01
52	52	2.486295e-01
53	53	2.538907e-01
54	54	2.538860e-01
55	55	2.537896e-01
56	56	2.537278e-01
57	57	2.536014e-01
58	58	2.535843e-01
59	59	2.535523e-01
60	60	2.535453e-01
61	61	2.534959e-01
62	62	3.078090e-01
63	63	3.015698e-01
64	64	3.013530e-01
65	65	3.016196e-01
66	66	3.017393e-01
67	67	3.016822e-01
68	68	3.015573e-01
69	69	3.014133e-01
70	70	3.016142e-01
71	71	3.015657e-01
72	72	3.013716e-01
73	73	3.418039e-01
74	74	3.559450e-01
75	75	3.557166e-01
76	76	3.560083e-01
77	77	3.558473e-01
78	78	3.557479e-01
79	79	3.561944e-01
80	80	3.561315e-01
81	81	3.560275e-01
82	82	3.706066e-01
83	83	4.122507e-01
84	84	4.123388e-01
85	85	4.122229e-01
86	86	4.121824e-01
87	87	4.121270e-01
88	88	4.120732e-01
89	89	4.120581e-01
90	90	4.120293e-01
91	91	4.119659e-01
92	92	4.278110e-01
93	93	4.650302e-01
94	94	4.652201e-01
95	95	4.654092e-01
96	96	4.656031e-01
97	97	4.655066e-01
98	98	4.654025e-01
99	99	4.652525e-01
100	100	4.651717e-01
101	101	4.650760e-01
102	102	4.976732e-01
103	103	5.191383e-01
104	104	5.192585e-01
105	105	5.192982e-01
106	106	5.193460e-01
107	107	5.195716e-01
108	108	5.195875e-01
109	109	5.193747e-01
110	110	5.194220e-01
111	111	5.194810e-01
112	112	5.691282e-01
113	113	5.721380e-01
114	114	5.720910e-01
115	115	5.719607e-01
116	116	5.720433e-01
117	117	5.721819e-01
118	118	5.721894e-01
119	119	5.719630e-01
120	120	5.721663e-01
121	121	5.805836e-01
122	122	6.308172e-01
123	123	6.311950e-01
124	124	6.311043e-01
125	125	6.313381e-01
126	126	6.311370e-01
127	127	6.311001e-01
128	128	6.313678e-01
129	129	6.311703e-01
130	130	6.389845e-01
131	131	6.920369e-01
132	132	6.925522e-01
133	133	6.925210e-01
134	134	6.923812e-01
135	135	6.922188e-01
136	136	6.921262e-01
137	137	6.921459e-01
138	138	6.920440e-01
139	139	7.276700e-01
140	140	7.551103e-01
141	141	7.551652e-01
142	142	7.549965e-01
143	143	7.549959e-01
144	144	7.552847e-01
145	145	7.552235e-01
146	146	7.550532e-01
147	147	7.548341e-01
148	148	7.550092e-01
149	149	7.936088e-01
150	150	8.251438e-01
151	151	8.252196e-01
152	152	8.253049e-01
153	153	8.254544e-01
154	154	8.254185e-01
155	155	8.252652e-01
156	156	8.251198e-01
157	157	8.251245e-01
158	158	8.301575e-01
159	159	8.963535e-01
160	160	8.967149e-01
161	161	8.966477e-01
162	162	8.968780e-01
163	163	8.969040e-01
164	164	8.966269e-01
165	165	8.966071e-01
166	166	8.965330e-01
167	167	8.966082e-01
168	168	8.967172e-01
169	169	8.968845e-01
170	170	8.969564e-01
171	171	8.969370e-01
172	172	8.971107e-01
173	173	8.969386e-01
174	174	8.967540e-01
175	175	8.967047e-01
176	176	8.965665e-01
177	177	8.964672e-01
178	178	8.964970e-01
179	179	8.964418e-01
180	180	8.964700e-01
181	181	9.009367e-01
182	182	9.050282e-01
183	183	9.050439e-01
184	184	9.051477e-01
185	185	9.051426e-01
186	186	9.051657e-01
187	187	9.049636e-01
188	188	9.049065e-01
189	189	9.097219e-01
190	190	9.136403e-01
191	191	9.137364e-01
192	192	9.137408e-01
193	193	9.137834e-01
194	194	9.138253e-01
195	195	9.138060e-01
196	196	9.138559e-01
197	197	9.138121e-01
198	198	9.191032e-01
199	199	9.196163e-01
200	200	9.193821e-01
201	201	9.193989e-01
202	202	9.195032e-01
203	203	9.195269e-01
204	204	9.195118e-01
205	205	9.195235e-01
206	206	9.194867e-01
207	207	9.201333e-01
208	208	9.282671e-01
209	209	9.283257e-01
210	210	9.283943e-01
211	211	9.285575e-01
212	212	9.284914e-01
213	213	9.280878e-01
214	214	9.278855e-01
215	215	9.279302e-01
216	216	9.280455e-01
217	217	9.283013e-01
218	218	9.280394e-01
219	219	9.318165e-01
220	220	9.368388e-01
221	221	9.367865e-01
222	222	9.366317e-01
223	223	9.368167e-01
224	224	9.370915e-01
225	225	9.369483e-01
226	226	9.365175e-01
227	227	9.365090e-01
228	228	9.399478e-01
229	229	9.424915e-01
230	230	9.425116e-01
231	231	9.422728e-01
232	232	9.421241e-01
233	233	9.421921e-01
234	234	9.422135e-01
235	235	9.423692e-01
236	236	9.462161e-01
237	237	9.509195e-01
238	238	9.509974e-01
239	239	9.508593e-01
240	240	9.506743e-01
241	241	9.507414e-01
242	242	9.507643e-01
243	243	9.518862e-01
244	244	9.626513e-01
245	245	9.597212e-01
246	246	9.597639e-01
247	247	9.598968e-01
248	248	9.599580e-01
249	249	9.599470e-01
250	250	9.599884e-01
251	251	9.601867e-01
252	252	9.600103e-01
253	253	9.611050e-01
254	254	9.652455e-01
255	255	9.652331e-01
256	256	9.652683e-01
257	257	9.653368e-01
258	258	9.653464e-01
259	259	9.655132e-01
260	260	9.657263e-01
261	261	9.673653e-01
262	262	9.742582e-01
263	263	9.742594e-01
264	264	9.741719e-01
265	265	9.741528e-01
266	266	9.741878e-01
267	267	9.742579e-01
268	268	9.742968e-01
269	269	9.741977e-01
270	270	9.741433e-01
271	271	9.742014e-01
272	272	9.818870e-01
273	273	9.830521e-01
274	274	9.828104e-01
275	275	9.828410e-01
276	276	9.831257e-01
277	277	9.829581e-01
278	278	9.829577e-01
279	279	9.830291e-01
280	280	9.828447e-01
281	281	9.869076e-01
282	282	9.883433e-01
283	283	9.884650e-01
284	284	9.885012e-01
285	285	9.886143e-01
286	286	9.887059e-01
287	287	9.887210e-01
288	288	9.887296e-01
289	289	9.887188e-01
290	290	9.943165e-01
291	291	9.974091e-01
292	292	9.971289e-01
293	293	9.970925e-01
294	294	9.971175e-01
295	295	9.972229e-01
296	296	9.973847e-01
297	297	9.975473e-01
298	298	9.975339e-01
299	299	9.974829e-01
300	300	9.975136e-01
